TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
330,7993,7993,8381,3822,8903,12671,13335,13815,3886,9527,13199,13759,14039
331,8832,8832,8872,3550,9335,12447,13391,13647,3810,9847,13295,13983,14047
332,9908,9908,9003,3454,9871,12487,13695,13999,3440,10447,13295,13951,14279
333,8645,8645,9566,3490,9927,12767,13311,13591,3582,10399,13527,14175,14223
334,8980,8980,8780,3528,10023,12983,13647,13967,3702,10183,12935,14375,14647
335,9497,9497,9428,3602,10079,12991,13703,13943,3780,10663,13095,14287,14559
336,9104,9104,9085,3654,9783,13143,13727,13927,3738,10263,13015,14223,14511
337,8932,8932,8829,3556,9407,13255,13935,14151,3650,9543,13015,14423,14775
338,8614,8614,8777,3464,9919,13335,14023,14231,3724,10487,13327,14679,14775
339,9073,9073,8837,3474,9975,13039,14071,14343,3492,10063,13287,14655,14959
340,9413,9413,9467,3560,9919,13303,13935,14119,3684,10447,13527,14119,14223
341,9891,9891,9794,3552,9607,13183,13719,13911,3638,10239,13319,13919,14143
342,8618,8618,9197,3596,9575,13471,13991,14087,3686,9911,13447,14055,14143
343,9526,9526,9287,3728,9607,13191,14055,14303,3726,10695,13583,14335,14391
344,9286,9286,9244,3728,9327,12791,13703,13975,3760,9799,13367,14007,14343
345,9165,9165,9514,3820,9431,12655,13223,13447,3874,10647,13343,14103,14159
346,9711,9711,9592,3810,9335,12783,13415,13519,3930,9807,12599,13879,14303
347,9260,9260,9117,3862,8751,12479,13247,13623,3960,9263,13183,13951,13983
348,9513,9513,8928,3806,8983,12735,13367,13591,3890,9431,12567,13943,14263
349,8680,8680,9018,3676,8983,12783,13415,13687,3794,9695,13519,14143,14247
350,8868,8868,8843,3622,8903,12511,13439,13767,3576,9327,12791,14167,14487
351,9030,9030,9130,3480,9183,12447,13415,13679,3574,9583,12703,13399,14431
352,8682,8682,8706,3478,9327,12463,13399,13431,3594,9871,12751,13431,13703
353,9131,9131,9033,3458,9135,12527,13407,13463,3532,9511,12991,13703,13775
354,8717,8717,8767,3444,9423,12719,13351,13607,3436,10143,13071,13943,14007
355,8484,8484,8367,3408,9791,12927,13703,13871,3388,10519,13295,14047,14127
356,8609,8609,8515,3358,9895,12687,13655,14015,3576,10263,13071,14111,14383
357,7142,7142,7315,3444,10095,13535,14399,14423,3772,10415,13943,14599,14687
358,9252,9252,8998,3480,10599,13647,14479,14735,3614,10815,13911,14631,14951
359,8975,8975,8840,3540,10375,13687,14359,14647,3706,11047,14215,14879,14983
360,8075,8075,8373,3564,10383,13911,14679,14719,3674,10463,14231,14999,15071
361,8709,8709,8815,3438,10535,14247,14903,15031,3552,10855,14591,15311,15383
362,8823,8823,8672,3432,10551,14335,14935,15231,3598,11111,14655,15367,15639
363,8787,8787,8738,3520,10575,14359,15295,15327,3572,11127,14919,15615,15887
364,8558,8558,8827,3474,10559,14463,15087,15623,3662,10783,15207,15903,15967
365,8830,8830,8756,3394,10959,14535,15431,15487,3704,11151,14263,15727,16039
366,8695,8695,8621,3390,10607,14543,15191,15511,3616,11455,14583,15983,16055
367,8512,8512,8411,3366,10487,14591,15543,15567,3542,10879,14639,15303,16375
368,8723,8723,8736,3442,10703,14727,15615,15703,3506,11207,14783,15679,15751
369,8649,8649,8812,3368,10511,14431,15743,16063,3472,10599,15095,15847,16143
370,8501,8501,8321,3416,10911,14807,15551,15791,3556,11015,14167,15903,16159
371,8764,8764,8874,3396,10527,14679,15823,15863,3532,11047,14503,15927,16231
372,8958,8958,8925,3406,10575,14519,15407,15687,3406,11311,14487,16191,16543
373,8775,8775,8338,3362,10567,14599,15471,15583,3554,10687,14455,15543,15839
374,8371,8371,8624,3394,10655,14679,15415,15719,3460,11047,15199,15911,15983
375,8929,8929,8775,3348,10663,14911,15679,16023,3374,11407,15255,15951,16191
376,9083,9083,9304,3408,10583,14799,15527,15927,3470,11423,15495,16175,16247
377,8470,8470,8384,3448,10559,14559,15807,15879,3618,10703,14159,16495,16575
378,8853,8853,8718,3392,10783,14591,15567,15599,3658,11087,14631,15519,15607
379,8071,8071,8400,3386,10511,14639,15335,15687,3476,11343,15207,15895,15991
380,8580,8580,8706,3488,11175,14975,15679,15959,3736,11423,15247,15983,16231
381,9341,9341,9259,3584,10887,14823,15439,16063,3838,13791,14847,16199,16287
382,8907,8907,8878,3770,10271,14423,15127,15495,3892,10615,14687,15159,16175
383,8662,8662,8780,3794,10207,13991,15015,15335,3936,10567,14423,15087,15375
384,8759,8759,8632,3466,10207,13911,15311,15671,3804,10927,14503,15415,15735
385,8607,8607,8614,3490,10511,13927,14983,15247,3598,10623,14343,15503,15735
386,8072,8072,7814,3464,10335,13663,14951,15047,3574,10695,13415,15871,15959
387,8554,8554,8579,3446,10359,14399,15119,15399,3442,10447,14551,15663,16015
388,8542,8542,8584,3572,13031,14575,15391,15679,3634,11431,14647,15239,16279
389,9312,9312,9510,3680,10231,13959,14879,14999,3772,10887,14543,15215,15247
390,8536,8536,8566,3648,10151,13903,14567,14887,3770,10615,14431,15175,15423
391,8906,8906,8917,3588,10319,13943,14967,15295,3630,10951,14143,15535,15807
392,9146,9146,9059,3338,10599,14223,14871,14911,3510,10983,14415,15535,15847
393,8648,8648,8749,3316,10399,13799,14591,15175,3488,11247,14151,14831,15103
394,8815,8815,8894,3380,10423,13871,14783,14903,3426,10927,14399,15095,15151
395,8872,8872,8922,3414,10663,13927,14799,15103,3510,10943,14431,15135,15399
396,9211,9211,8946,3390,10575,14183,14783,14863,3480,11231,13919,15375,15439
397,8422,8422,8585,3404,10527,14271,14903,14951,3554,10551,14359,15135,15431
398,8836,8836,9085,3402,10151,14207,14983,15247,3410,10239,14023,15399,15719
399,8596,8596,8352,3374,10255,13967,14919,15335,3514,10583,14343,15479,15799
400,8875,8875,8880,3432,10567,13831,14903,14967,3542,11143,14351,14983,15055
401,8381,8381,8698,3404,10519,14071,14807,14831,3450,11175,14367,15071,15303
402,8724,8724,8547,3464,10583,14079,15087,15135,3534,10911,14023,15431,15687
403,8669,8669,8598,3470,10647,14215,14903,14943,3576,11175,14287,15431,15759
404,8915,8915,8707,3416,10359,14295,15007,15295,3590,11231,14391,15503,15831
405,8443,8443,8707,3482,10663,14311,15047,15359,3550,11295,14439,15847,16143
406,8812,8812,8831,3438,10679,14375,15223,15351,3480,11279,14719,16095,16175
407,9128,9128,9006,3500,10687,14311,15231,15567,3612,11239,14487,15399,16447
408,8742,8742,8802,3456,10671,14327,15311,15583,3506,11255,14055,15711,16047
409,8928,8928,8919,3410,10383,14279,15287,15631,3650,10895,14359,15463,15799
410,8664,8664,8601,3382,10679,14047,15039,15311,3584,11247,14359,15823,16143
411,8693,8693,8935,3472,10767,14383,15047,15335,3482,11255,14399,15063,15383
412,9252,9252,9054,3456,10623,14231,15263,15359,3468,11167,14599,15303,15399
413,8760,8760,8872,3454,10647,14527,15255,15271,3644,11439,14231,15607,15679
414,8674,8674,8560,3490,10567,14215,14927,15215,3534,11111,14287,15367,15671
415,8946,8946,8658,3446,10487,13943,14959,15231,3678,11119,15271,15927,15975
416,9218,9218,9536,3492,10719,14463,15239,15527,3594,11407,14511,15095,16231
417,8037,8037,7579,3546,10335,13631,15031,15055,3798,10967,13111,14767,14839
418,7594,7594,8029,3686,10519,14159,14855,15159,3734,10799,14639,15303,15567
419,8133,8133,8234,3734,10583,14479,15255,15583,3900,11511,14031,15719,16063
420,9178,9178,8987,3676,10599,14231,14895,15207,3882,10871,14343,15743,16055
421,9351,9351,9102,3476,10775,14543,15191,15231,3772,11111,14567,15695,15983
422,9066,9066,8907,3442,10559,14159,14911,15167,3562,11383,14223,14903,14975
423,8808,8808,8681,3416,10575,14175,15135,15463,3662,10767,14575,15247,15511
424,8889,8889,9414,3472,10799,14119,15071,15375,3594,11319,14775,15255,15519
425,8816,8816,8972,3462,10479,14015,14983,15247,3568,10911,14735,15423,15711
426,8707,8707,8578,3492,10143,14087,15007,15271,3690,10535,14159,15735,16079
427,8628,8628,8686,3426,10503,14439,15079,15111,3478,11567,14447,15743,16047
428,8905,8905,9032,3464,10655,14119,14767,15399,3528,11127,14375,15015,15175
429,9083,9083,8883,3500,10239,13951,14991,15015,3710,10495,14271,15023,15359
430,8399,8399,8386,3434,10255,14151,15023,15327,3686,10847,14631,15671,15759
431,8626,8626,8601,3482,10375,14279,15151,15207,3564,11135,14671,15775,16087
432,8934,8934,9041,3432,10391,14039,14919,15231,3650,10791,14359,15303,15631
433,8657,8657,8720,3476,10431,14327,15023,15055,3492,10479,13951,15583,15639
434,8741,8741,8581,3434,10391,13951,14967,15303,3426,10799,14287,15103,15383
435,9402,9402,9004,3412,10463,13983,14903,14943,3628,11063,14223,15367,15695
436,8801,8801,8795,3436,10191,13743,14911,14935,3580,10407,14215,14927,15223
437,8414,8414,8640,3498,10791,14039,14695,14983,3684,11047,14295,15215,15543
438,9070,9070,8846,3466,10519,14103,14983,15007,3600,11423,14583,15279,15551
439,8727,8727,8965,3524,10535,14407,15063,15351,3666,10727,14895,15575,15847
440,9016,9016,9325,3548,10663,14263,14999,15223,3724,11111,14639,15447,15687
441,8934,8934,8741,3594,12647,13943,14959,15279,3740,11031,14239,15647,15967
442,9043,9043,9320,3832,10215,14039,14407,14663,3986,12415,14183,14743,14799
443,8593,8593,8484,3790,10103,13479,14431,14727,3960,10575,14127,14831,15103
444,8707,8707,8614,3886,10047,13759,14503,14783,3974,10543,14375,15103,15167
445,8264,8264,8163,3784,10167,13735,14775,14839,3992,10591,14431,15175,15439
446,8654,8654,9135,3744,10607,13791,14799,14815,3798,10743,13823,15487,15559
447,9883,9883,9684,3752,10839,13583,14279,14343,3888,11183,13663,14319,14391
448,9002,9002,8862,3820,10023,13111,13943,14143,3944,10159,13407,14311,14351
449,8363,8363,8595,3916,11703,13431,13911,14047,4164,12023,13839,14263,14367
450,8815,8815,8433,4120,9863,13095,13799,13935,4304,10527,13655,14335,14383
451,8537,8537,8738,3980,9727,12879,13791,14111,4056,9887,12999,14391,14695
452,8989,8989,8788,3906,9847,12527,13759,13783,4080,10535,12967,14023,14399
453,8195,8195,8487,3604,10247,13175,13871,14119,3726,10863,13271,14719,15047
454,8972,8972,8738,3578,9919,13103,13999,14199,3704,10543,13351,13991,14047
455,8212,8212,8698,3532,10271,13287,14031,14367,3610,10511,13407,14063,14303
456,9193,9193,8706,3554,9847,13263,14175,14255,3650,10127,13631,14759,15071
457,8544,8544,8724,3502,10223,13575,14527,14567,3800,10527,13679,14647,15415
458,8584,8584,8361,3552,10223,13231,14263,14607,3570,10511,13711,14367,14639
459,8496,8496,8589,3550,10415,13519,14247,14543,3730,11167,14023,14759,15071
460,8481,8481,8520,3524,10623,13543,14215,14575,3608,10903,14383,15079,15151
461,8615,8615,8638,3482,10431,13783,14535,14567,3652,10927,14399,15079,15159
462,8926,8926,8833,3490,10703,14079,14951,15271,3642,11279,14743,15391,15727
463,8706,8706,8652,3450,10735,14103,14855,15191,3640,10967,13791,15519,15783
464,8605,8605,8804,3432,10799,14119,15071,15095,3568,11327,14455,15503,15831
465,8698,8698,8298,3472,10911,14447,15167,15415,3650,11359,15183,15919,16167
466,8229,8229,8374,3458,10863,13927,15455,15527,3626,10783,14511,15975,16215
467,8267,8267,8448,3464,10999,14647,15559,15919,3466,11767,14639,15591,16343
468,8994,8994,9047,3466,11215,14271,15559,15615,3700,11471,14703,15591,15639
469,8751,8751,8576,3498,11191,14575,15231,15255,3648,11447,14991,15871,15911
470,9286,9286,8989,3544,10815,14887,15559,15583,3530,11063,15223,15887,15983
471,8054,8054,8540,3456,10839,14599,15519,15871,3464,11399,15207,15975,16191
472,8557,8558,8583,3524,11119,14359,15343,15647,3532,11503,14383,15055,16335
473,8758,8757,8526,3510,10879,14871,15607,15623,3566,11431,14911,15583,15639
474,9193,9193,9181,3546,11071,14455,15535,15799,3654,11663,14919,15591,15831
475,8749,8749,8871,3584,10655,14695,15375,15399,3620,11007,15135,15799,15871
476,8828,8828,8743,3556,10615,14407,15303,15351,3644,10935,15199,15871,16151
477,8684,8684,8666,3528,10495,14359,15063,15679,3674,10967,14447,15831,16159
478,7120,7120,7119,3414,10479,14335,15383,15815,3534,11287,14463,15447,16215
479,8475,8475,8825,3554,10495,14503,15535,15551,3800,11175,14983,15671,15727
480,8921,8921,8530,3594,10471,14447,15151,15223,3742,10815,15071,15767,15991
481,8410,8410,8407,3574,10783,14759,15471,15495,3664,11175,15343,16063,16143
482,8696,8696,8901,3522,10871,14399,15503,15559,3630,11295,14415,15103,16191
483,8592,8592,8684,3468,10823,14519,15423,15447,3556,11287,14783,15415,15503
484,8490,8490,8300,3472,10855,14511,15463,15559,3514,11271,14111,15471,15743
485,8588,8588,8516,3484,10975,14919,15575,15615,3656,11039,15167,15879,16127
486,8882,8882,8832,3468,11047,14567,15239,15911,3518,11383,15167,15903,16151
487,8715,8715,8785,3450,11311,14495,15215,15551,3502,11367,14503,15879,16199
488,8999,8999,9100,3450,11311,14791,15495,15759,3568,11607,14799,16183,16495
489,8706,8706,8710,3418,11151,14575,15471,15807,3542,11527,14719,15391,15695
490,9303,9303,9297,3426,10695,14543,15271,15535,3554,11127,14711,15479,15735
491,8902,8902,8817,3466,10911,14519,15223,15519,3508,11191,14999,15695,15983
492,8872,8872,8942,3370,10871,14823,15519,15543,3452,11479,15311,15983,16071
493,8864,8864,9021,3426,10831,14231,15463,15815,3508,11191,14295,15015,16343
494,9461,9461,9036,3498,11079,14223,15215,15295,3690,11735,14575,15271,15343
495,8735,8735,8594,3544,10335,14167,15127,15191,3622,10703,14519,15503,15591
496,8908,8908,9041,3502,10375,14087,15143,15159,3680,10727,13871,15527,15599
497,8700,8700,9275,3386,10287,14399,15023,15047,3502,10679,14175,15559,15887
498,9298,9298,9123,3428,10263,14343,14991,15279,3506,10551,14407,15735,15831
499,8625,8625,8994,3362,10535,13863,14863,15279,3494,11183,14071,15687,15759
500,9588,9588,9118,3428,10295,13447,14775,14831,3442,10807,14039,14935,15007
501,9559,9559,9533,3378,10287,13695,14407,14711,3450,11415,13559,14911,15223
502,7837,7837,8110,3482,11703,13911,14399,14599,3614,12103,13999,14727,15031
503,9796,9796,9439,3784,10015,13439,14239,14567,4008,10199,13639,14711,15023
504,9134,9134,9048,3844,9743,13279,14223,14527,4000,10111,13335,14007,14303
505,9218,9218,8920,3946,9647,13271,14231,14535,4046,10039,13303,14223,14535
506,8629,8629,9186,3592,9663,13215,14167,14471,3634,10327,13799,14471,14791
507,8904,8904,8681,3544,9639,12927,14199,14543,3544,10007,13551,14791,15143
508,8521,8521,8272,3444,9495,12983,14263,14855,3628,10047,12783,14831,14879
509,8348,8348,8458,3464,9887,13647,14223,14615,3622,10407,14207,14887,15151
510,9600,9600,9619,3690,10023,13439,13983,14471,3870,11823,13655,14903,15175
511,8741,8741,9338,3824,9567,13023,13983,14287,3912,10295,13223,14087,14175
512,9121,9121,8896,3860,9679,13407,14007,14319,4000,10311,13447,14063,14119
513,8980,8980,8929,3464,9999,13047,14023,14319,3764,10527,13367,13999,14079
514,9400,9400,9268,3462,10319,13095,14239,14287,3626,11023,13615,14295,14375
515,8902,8902,8970,3552,10519,13167,13887,14199,3604,10959,13751,14215,14455
516,9215,9215,9225,3568,10199,13311,14031,14327,3620,10287,13511,14447,14719
517,9692,9692,9189,3530,10207,13351,14183,14503,3536,10471,12919,14623,14687
518,9146,9146,9527,3376,10015,13239,13919,14207,3472,10375,13199,14287,14591
519,8641,8641,8350,3324,9983,13335,14007,14295,3406,10303,12463,14575,14919
520,8873,8873,8793,3420,10095,13431,14359,14663,3562,10687,13839,14631,14951
521,8831,8831,9581,3388,10359,13383,14039,14343,3382,10975,14087,14847,15127
522,8795,8795,8777,3488,10319,13575,14247,14519,3618,10959,14023,14831,15103
523,9595,9595,9101,3522,10215,13039,13727,14023,3620,10703,13335,14271,14567
524,8919,8919,9280,3540,10231,13343,13967,14255,3666,10743,14167,14863,14951
525,8455,8455,8051,3552,10343,13359,14287,14527,3714,10663,13159,15183,15511
526,8311,8311,8435,3522,10447,13223,14391,14759,3668,11087,13535,14303,15183
527,9033,9033,8923,3482,10535,13327,14455,14503,3622,11063,13551,14615,14943
528,8744,8744,8704,3482,10671,13639,14263,14583,3674,11375,13567,14639,14959
529,8046,8046,8484,3402,10447,13759,14519,14791,3570,10447,13927,14951,15031
530,8580,8580,8411,3472,10743,13871,14767,14855,3494,11447,14287,15311,15399
531,8402,8402,8648,3498,10831,14095,14903,14959,3594,11487,14087,15407,15751
532,9034,9034,8821,3484,10551,14175,15071,15311,3510,11183,14351,15071,15343
533,8989,8989,8989,3422,10847,14111,14831,15119,3424,11207,14359,15055,15327
534,8763,8763,8798,3384,11039,14055,14775,15151,3618,11487,14623,15319,15383
535,8853,8853,8937,3380,11127,14415,15063,15071,3508,11463,14303,15647,15927
536,8738,8738,8768,3400,11151,14191,15127,15407,3524,11455,14279,15671,15975
537,8840,8840,8767,3472,10991,14055,15151,15207,3532,11135,14567,15727,16031
538,8646,8646,8486,3472,11015,14391,15335,15423,3678,11471,14543,15975,16047
539,6854,6854,6496,3480,11087,14143,15599,15743,3606,11127,14167,15943,16399
540,8147,8147,8723,3738,11023,14791,15487,15727,3842,11479,15215,16303,16639
541,8228,8228,8389,3724,11343,14719,15791,15831,3760,11807,15087,16415,16751
542,9221,9221,8930,3702,11263,14743,15439,15711,3700,11535,15047,15975,16311
543,9624,9624,9279,3396,11287,14679,15631,15655,3574,11759,14807,15951,16247
544,8872,8872,9323,3416,11135,14543,15287,15583,3562,11647,14799,15839,15919
545,8743,8743,8539,3464,10871,14439,15511,15575,3690,11335,14495,15463,16183
546,8365,8365,8113,3434,10967,14167,15215,15559,3620,11327,14167,15631,15887
547,8665,8665,8790,3414,11247,14567,15567,15839,3558,11095,15007,15895,15935
548,8733,8733,8812,3408,11247,14303,15295,15567,3612,11455,14575,15695,16231
549,7863,7863,8093,3372,11055,14703,15343,15423,3594,11831,14999,15759,16119
550,8810,8810,8887,3476,11367,14727,15687,15743,3572,11911,14791,15703,16399
551,8881,8881,8869,3404,10775,14471,15447,15767,3530,11207,15063,15751,16047
552,8980,8980,8755,3446,11055,14775,15479,15759,3562,11543,15127,16023,16063
553,8601,8601,8732,3398,11031,14807,15743,16055,3506,11527,15359,16079,16327
554,8801,8801,8747,3454,11079,14503,15423,15735,3470,11127,14695,16039,16351
555,9127,9127,8660,3580,11087,14207,15271,15391,3698,11391,14551,15247,16271
556,8092,8092,8671,3558,10775,14567,15263,15303,3620,11151,14679,15567,15639
557,8591,8591,8477,3570,10751,14327,15239,15335,3760,10847,15023,15687,15967
558,9104,9104,8872,3550,11039,14415,15295,15351,3766,11175,15271,15935,16015
559,8777,8777,8752,3560,10647,14415,15111,15359,3602,11423,14479,15655,15975
560,9107,9107,9095,3456,10887,14647,15423,15751,3714,11063,14879,15927,16255
561,8805,8805,8683,3472,10799,14551,15359,15639,3654,11359,14815,15919,16279
562,8315,8315,8602,3420,11159,14607,15287,15615,3484,11743,14959,16255,16591
563,9280,9280,9507,3586,11031,14375,15247,15271,3774,11543,15023,15575,15743
564,8885,8885,8767,3710,10279,13599,14591,14687,3818,10519,13895,14951,15391
565,8822,8822,8850,3778,10679,13895,14559,14943,3932,10831,14047,14695,14967
566,9880,9880,9400,3452,10695,13551,14559,14591,3704,11111,14223,14879,14943
567,9245,9245,9610,3412,10271,13807,14495,14799,3570,10999,13823,14903,15223
568,8936,8936,8972,3318,10215,13495,14447,14783,3492,10975,13807,14575,14919
569,8956,8956,8619,3306,10303,13583,14599,14927,3346,10655,13831,14831,14927
570,7877,7877,8487,3394,10687,13687,14791,14831,3498,12783,13879,14911,15239
571,10397,10397,10001,3638,10295,13543,14383,14575,3686,10679,13663,14807,15127
572,8929,8929,8887,3710,10191,13223,14207,14855,3864,10359,13551,14831,15143
573,8754,8754,8848,3718,10111,12951,14271,14519,3896,10639,13575,14815,15159
574,8786,8786,8615,3434,10487,13023,14631,14959,3408,11023,13119,14607,15511
575,8750,8750,8601,3348,10511,13343,14359,14647,3342,10727,13551,14615,14919
576,8937,8937,9498,3414,10511,13271,14239,14511,3678,10967,13551,14455,14751
577,9125,9125,9020,3448,10463,13663,14303,14575,3624,11127,13991,14967,15079
578,8831,8831,8908,3430,10359,13375,14271,14535,3628,10479,13519,14583,14927
579,8735,8735,8648,3476,10119,13303,14279,14607,3508,10503,13687,14615,14983
580,8767,8767,8708,3440,10167,13751,14367,14655,3454,10511,14063,14991,15311
581,9439,9439,9361,3402,10479,13463,14663,14727,3494,11047,13607,14975,15367
582,8958,8958,9030,3440,10687,13671,14351,14663,3592,11343,13847,14591,14911
583,8804,8804,8874,3510,10655,13631,14287,14623,3586,10959,14111,14823,14903
584,8937,8937,9043,3530,10591,13543,14567,14607,3656,10959,13519,14495,15183
585,8527,8527,8529,3534,10567,13863,14503,14527,3594,10919,14415,15071,15151
586,8708,8708,8921,3564,10527,14135,14807,15055,3720,10887,14391,15423,15719
587,9032,9032,8835,3540,10567,13503,14807,14839,3714,11167,13967,15375,15679
588,8839,8839,8806,3502,10631,13719,14447,14775,3692,10815,13591,14671,15263
