TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
345,6966,6966,7036,7788,9775,11487,11791,12047,7800,10343,11871,12423,12535
346,6850,6850,7015,8044,9519,11471,12031,12063,8216,10471,11999,12439,12743
347,7477,7477,7310,7676,9727,11447,11751,12023,7736,10319,11975,12687,12951
348,6780,6780,6958,7912,9695,11439,11743,12023,8184,9743,11951,12551,12839
349,6491,6491,6548,7740,9751,11567,12023,12039,7744,10223,12127,12703,12751
350,7252,7252,7005,7800,9735,11527,11847,12095,8120,10079,11919,12431,12623
351,6546,6546,6589,7776,9767,11503,12071,12111,7828,9991,11887,12463,12503
352,6969,6969,6923,7756,9839,11535,12055,12095,8296,10271,11967,12495,12751
353,6958,6958,7044,7736,9559,11567,12111,12127,7844,10007,11791,12247,12375
354,6655,6655,6671,8064,9791,11551,11863,11919,8400,10167,11799,12511,12791
355,6655,6655,6655,7880,9599,11567,11887,11919,8216,10463,11671,12223,12423
356,7174,7174,7008,7928,9879,11359,11871,11879,8224,10447,11895,12743,12791
357,6414,6414,6556,7892,9887,11615,11911,12175,8368,10183,12071,12663,12943
358,6811,6811,6928,7940,9999,11655,11935,12191,8312,10431,11935,12519,12559
359,6748,6748,6728,7912,9983,11767,12015,12263,8012,10319,12071,12567,12775
360,6892,6892,7019,7976,9951,11783,12095,12359,8124,10503,12223,12783,13047
361,7429,7429,7198,7848,9847,11655,12063,12295,8016,10263,11839,12567,12807
362,7348,7348,7186,7860,9575,11903,12183,12191,8140,10015,12247,12847,13103
363,7210,7210,7194,7708,9823,11559,11863,12111,7988,10143,12247,12759,12911
364,6452,6452,6651,7752,9551,11623,11887,12143,8128,10039,12103,12559,12823
365,6915,6915,7139,7732,9831,11647,12135,12199,7988,10167,12151,12759,12887
366,7126,7126,7122,7964,9767,11551,11919,12175,8084,10015,11935,12439,12583
367,7298,7298,7019,7580,9671,11471,11831,12103,7984,10239,11663,12231,12367
368,7074,7074,6971,7544,9423,11487,12007,12031,7536,9719,11911,12367,12639
369,6942,6942,7070,7656,9407,11135,11751,12015,8000,10119,11975,12663,12919
370,6788,6788,6752,7700,9575,11399,11967,12263,7904,10007,12247,12823,13087
371,6773,6773,6896,7764,9607,11391,11991,12031,8028,9895,11863,12655,12711
372,7026,7026,6956,7992,9519,11391,11695,11935,8172,9767,11863,12303,12591
373,7154,7154,7018,7660,9503,11407,11719,11911,8032,10199,11839,12431,12559
374,7087,7087,7065,7484,9407,11487,11999,12023,7908,9807,11703,12167,12327
375,7023,7023,7283,7488,9647,11519,11799,12047,7776,9903,12119,12735,12983
376,7236,7236,6971,7484,9455,11327,11727,11991,7876,9967,11575,12671,12951
377,6823,6823,6811,7472,9751,11343,11639,11679,7468,10303,11815,12495,12527
378,5785,5785,7241,7512,9487,11447,11759,12023,7940,9799,11983,12591,12639
379,7413,7413,6096,7644,9663,11679,12007,12255,7792,10295,12199,12559,12935
380,6628,6628,6658,7852,9655,11647,11959,11991,8096,10343,11911,12567,12599
381,6715,6715,6707,7408,9655,11415,11959,12247,7432,10231,11655,12199,12463
382,6933,6933,7097,7928,9655,11695,12015,12247,8120,9743,12095,12655,12919
383,6833,6833,6715,7964,9951,11647,11983,12223,8400,10263,11671,12103,12487
384,7027,7027,6850,8000,9663,11639,11951,12207,8224,10447,12375,12863,12967
385,6742,6742,6874,8028,9711,11719,12031,12295,8096,10351,12151,12735,13015
386,6980,6980,7042,7636,9791,11463,11967,12007,7680,10495,11983,12615,12871
387,6657,6657,6672,7512,9775,11687,11999,12047,7788,10343,12103,12567,12599
388,7164,7164,6996,7900,9903,11799,12103,12335,8336,10255,12311,13007,13055
389,6989,6989,7007,7840,9807,11527,12071,12343,8128,10231,12183,12895,13295
390,7210,7210,7225,8080,9863,11439,12007,12039,8368,10519,11919,12471,12751
391,6869,6869,6928,7728,9799,11623,12063,12087,7780,10175,12175,12751,13031
392,6926,6926,6869,7824,9799,11599,12119,12151,8328,9871,12375,12871,12991
393,6323,6323,6664,7780,9831,11615,12151,12175,7820,10023,12159,12767,12839
394,7325,7325,7611,7852,9839,11583,12175,12199,8200,10143,12215,12703,12807
395,7647,7647,7152,7696,9719,11479,11879,12119,7716,10127,11935,12479,12583
396,6508,6508,6696,7692,9455,11471,11807,12071,7620,9823,12063,12655,12775
397,7087,7087,7284,7744,9455,11503,11807,12103,7748,9959,12063,12551,12775
398,7539,7539,7058,7684,9663,11439,11727,12023,7892,10031,11631,12263,12399
399,6915,6915,6948,7672,9407,11367,11927,11951,7756,10207,11895,12535,12847
400,7091,7091,6954,7660,9431,11383,11679,11919,7916,9767,12015,12615,12879
401,6777,6777,6796,7584,9671,11383,11919,11959,7792,10343,12175,12711,12823
402,6831,6831,6796,7620,9431,11447,11735,11935,7960,10111,11911,12423,12599
403,6872,6872,6976,7740,9695,11439,11751,12015,8132,10359,11799,12207,12487
404,6693,6693,6702,7760,9487,11487,11951,12015,8028,9879,11839,12471,12743
405,7198,7198,7227,7768,9495,11375,12007,12039,8100,9951,11775,12223,12367
406,6460,6460,6817,7904,9735,11447,11783,12039,7976,10055,12175,12727,12879
407,7179,7179,7111,7852,9519,11527,11831,12079,7820,9919,11991,12575,12847
408,6994,6994,6867,7800,9815,11431,11791,12079,7948,10295,11815,12407,12703
409,7403,7403,7265,7804,9535,11471,11943,11983,8072,10383,11927,12471,12559
410,7255,7255,7136,7756,9735,11495,11999,12047,8360,10247,11743,12335,12471
411,6619,6619,6713,7716,9495,11471,12047,12063,8084,9999,11799,12335,12599
412,6776,6776,7097,7728,9519,11503,12071,12119,7932,10135,11991,12903,13159
413,6936,6936,6895,7972,9495,11535,11935,12343,8084,10199,12255,12775,13239
414,7063,7063,7109,7672,9711,11511,12095,12127,7924,10231,11999,12607,12751
415,7006,7006,6949,7644,9415,11463,11807,12015,7796,9703,11975,12519,12647
416,7106,7106,7217,7676,9647,11447,12007,12031,7920,9871,11807,12383,12511
417,7235,7235,6951,7736,9663,11447,11967,11999,7820,10215,11943,12583,12839
418,6902,6902,6875,7708,9375,11367,11895,12231,8272,9815,11759,12343,12479
419,6945,6945,6854,7704,9431,11375,11903,11935,7876,9719,11655,12551,12807
420,6514,6514,6574,7724,9783,11391,11719,12015,7796,10279,11847,12519,12567
421,6635,6635,6576,7780,9799,11495,11807,12111,7980,10111,12023,12607,12911
422,6986,6986,6964,7808,9599,11607,11903,12159,8116,10423,12191,12655,12815
423,6623,6623,6816,7868,9823,11335,11903,12183,7968,9967,11831,12375,12615
424,7100,7100,7223,7872,9583,11591,11879,12127,8084,10335,12047,12543,12663
425,7470,7470,7260,7856,9599,11487,11775,12103,7988,10255,11631,12159,12487
426,7211,7211,7215,7576,9743,11455,11759,12031,8036,10319,11559,12095,12167
427,7047,7047,7111,7792,9791,11503,11823,12095,8064,10439,12159,12631,12895
428,7568,7568,7465,7680,9519,11311,11751,11767,7764,10279,11727,12231,12471
429,7253,7253,7093,7572,9431,11479,11743,11791,7832,9959,11927,12407,12559
430,6911,6911,6886,7604,9319,11175,11711,11983,7716,9879,11639,12071,12359
431,6687,6687,7043,7544,9631,11447,11783,11967,7816,9983,11791,12623,12735
432,7313,7313,7233,7572,9327,11367,11879,11999,7676,9871,11695,12239,12511
433,7200,7200,7016,7324,9503,11271,11575,11823,7560,9959,11879,12511,12767
434,6823,6823,6792,7584,9455,11239,11527,11551,7704,9543,11775,12375,12479
435,6649,6649,6923,7636,9591,11255,11575,11823,7820,10039,11743,12239,12479
436,7716,7716,7396,7656,9375,11271,11567,11799,7664,10087,11743,12375,12487
437,7131,7131,7175,7680,9551,11247,11559,11807,7812,10175,11503,12127,12159
438,6855,6855,7017,7648,9623,11151,11583,11831,7636,9751,11575,12439,12727
439,6016,6016,6967,7612,9639,11391,11647,11671,7728,10103,11591,12167,12295
440,7026,7026,6172,7788,9519,11463,11807,11991,7660,9903,11751,12271,12687
441,7412,7412,7145,7784,9463,11503,11775,11783,7900,9703,11887,12519,12551
442,6754,6754,6765,7840,9759,11479,12055,12079,7816,10359,11751,12439,12479
443,7128,7128,7354,7732,9535,11463,11767,12079,7908,10071,11863,12351,12447
444,7172,7172,6952,8000,9519,11447,11975,12015,8060,10207,11687,12119,12255
445,6588,6588,6798,7808,9751,11511,11807,12023,7880,10431,11895,12447,12719
446,7521,7521,7319,7864,9551,11527,11871,12047,8232,10191,11991,12711,12943
447,6690,6690,6687,7660,9535,11735,12031,12055,7924,10447,12183,12679,12719
448,7104,7104,7050,7468,9823,11519,12031,12063,7788,10327,11847,12319,12479
449,7215,7215,7508,7660,9375,11495,11799,11831,7856,10007,12095,12647,12679
450,6993,6993,6762,7624,9623,11487,11815,12039,8016,9863,11687,12231,12495
451,6772,6772,7134,7728,9703,11359,11679,12063,7892,10039,11575,12071,12231
452,7435,7435,7066,7708,9607,11367,11663,11759,7980,10135,11783,12471,12535
453,7163,7163,7217,7356,9639,11359,11687,11911,7820,10359,12055,12527,12783
454,6966,6966,6924,7604,9631,11303,11615,11839,7700,10079,12015,12495,12735
455,6752,6752,6856,7604,9599,11407,11895,12167,7820,9959,11927,12503,12783
456,6862,6862,6690,7936,9687,11391,11943,11991,8024,10175,11815,12407,12695
457,6657,6657,6744,7744,9703,11399,11711,11967,7920,10079,11975,12391,12567
458,6659,6659,6864,7828,9719,11503,11807,11999,7824,10183,11791,12295,12479
459,6748,6748,6817,7768,9623,11511,12079,12111,7920,10079,11943,12479,12767
460,7264,7264,7478,7944,9575,11631,12103,12143,8088,9943,11783,12303,12383
461,7440,7440,6886,7832,9495,11559,12079,12343,7972,9807,12319,12919,13183
462,6642,6642,6791,7872,9271,11543,11879,12127,8224,9759,11943,12839,13103
463,7047,7047,6905,8148,9591,11479,11783,12023,8568,10263,11791,12671,12919
464,6497,6497,6856,8116,9871,11623,11919,12143,8116,9767,11999,12559,12839
465,7234,7234,7426,7848,9359,11623,12159,12215,8208,9767,12135,12695,12823
466,7240,7240,6822,7768,9535,11607,11919,12159,8160,9991,11879,12383,12543
467,6756,6756,7143,7772,9575,11599,11919,12175,7668,10063,11887,12559,12847
468,7548,7548,7435,7640,9447,11311,11855,11887,8040,9751,11679,12263,12399
469,7538,7538,7148,7648,9335,11415,12007,12031,8180,9743,11999,12831,12903
470,6354,6354,6586,7396,9543,11415,12007,12039,7492,10279,12103,12719,12815
471,6541,6541,6995,7712,9735,11415,12015,12039,7672,10055,11727,12431,12719
472,7478,7478,7020,7640,9719,11463,11719,11735,7788,10351,11831,12255,12503
473,7259,7259,6992,7688,9679,11711,11991,12015,8352,10239,11751,12327,12415
474,6957,6957,7091,7912,9647,11647,11975,12263,8084,9919,12039,12607,12855
475,7188,7188,7095,7828,9607,11343,11903,12207,8224,10439,11999,12863,13167
476,6749,6749,6752,7676,9375,11383,11911,12215,8224,9687,12223,12775,13039
477,6869,6869,7043,8004,9615,11631,11927,12215,8376,9823,12071,12663,12943
478,7032,7032,7065,7748,9639,11375,11679,11935,8272,9959,12191,12639,12895
479,6960,6960,6785,7912,9487,11575,11871,11895,7980,9823,11943,12623,12655
480,6538,6538,6610,7684,9751,11727,12047,12255,8256,10095,11863,12335,12567
481,7391,7391,7365,8024,9727,11535,12071,12295,7996,10175,11975,12551,12807
482,7122,7122,7174,7748,9711,11671,12055,12095,7892,10031,11815,12351,12391
483,7062,7062,7184,8076,9759,11455,11959,11999,8416,10327,11967,12535,12823
484,7125,7125,7186,8056,9759,11495,12007,12047,8264,10383,12087,12743,12863
485,7020,7020,6947,7996,9767,11431,11711,11967,7932,10159,11783,12407,12663
486,7076,7076,7243,8040,9751,11743,12039,12071,8224,10447,11999,12447,12607
487,7001,7001,6864,8000,9735,11519,12031,12279,8336,10271,11791,12367,12631
488,7348,7348,7069,7640,9471,11679,12015,12079,8116,9951,11879,12391,12615
489,6717,6717,7057,7960,9695,11455,11991,12263,8200,10255,11983,12871,13119
490,7166,7166,7229,7656,9663,11463,12031,12255,8020,9871,11983,12647,12823
491,7507,7507,7344,7896,9639,11399,11983,12023,8120,9959,11895,12535,12647
492,7429,7429,7181,7836,9511,11279,11855,11887,8008,9863,11815,12423,12519
493,7144,7144,7256,8080,9551,11247,11783,11807,8084,9983,11671,12175,12247
494,6924,6924,7113,8044,9471,11231,11775,11791,8144,9823,11735,12423,12663
495,7055,7055,7091,7856,9543,11247,11807,12071,8012,9943,11671,12191,12303
496,7211,7211,6894,7864,9279,11495,11767,12047,7960,9767,12199,12607,12871
497,6765,6765,6840,7604,9551,11519,11879,12167,8132,10031,11935,12543,12767
498,6883,6883,6978,7844,9359,11295,11799,12087,8224,10175,11951,12495,12671
499,6838,6838,7064,7900,9607,11575,11863,11879,8060,10359,11839,12287,12375
500,5758,5758,6006,8004,9871,11399,12087,12127,8088,9759,11783,12519,12767
501,7547,7547,6837,8160,9791,11495,12031,12063,8440,10087,12151,12959,12999
502,6896,6896,7007,7960,9831,11503,12055,12295,8504,10663,12031,12887,13255
503,6821,6821,6861,8232,9887,11583,12031,12063,8768,10543,12207,12687,12727
504,6856,6856,6838,8248,9919,11703,12399,12439,8344,10383,12079,12855,12895
505,6399,6399,6615,8320,9719,11799,12551,12591,8704,10263,12119,12727,12831
506,6856,6856,7043,8352,10047,11839,12143,12391,8672,10431,12007,12463,12735
507,7391,7391,7394,8552,9887,11727,12311,12559,8744,10351,12103,12679,12783
508,7619,7619,7252,8172,9959,11823,12263,12503,8172,10447,12239,13111,13151
509,7011,7011,7067,8004,9823,11615,12143,12175,8432,10095,12399,12975,13031
510,6967,6967,6887,8256,9671,11623,12159,12407,8272,10223,12127,12823,12863
511,6957,6957,7057,8256,9711,11599,11879,12151,8680,10279,12191,12631,12855
512,7132,7132,7024,8224,9695,11639,12151,12439,8568,10223,11815,12407,12567
513,6969,6969,7035,8136,9711,11167,11703,12239,8416,10287,11383,11983,12351
514,6937,6937,6860,8116,9671,11447,11999,12031,8320,9967,11735,12231,12311
515,6627,6627,7138,8160,9575,11711,12295,12343,8440,10295,12199,12919,13055
516,7521,7521,6939,8004,9623,11711,12031,12279,8200,9983,11775,12527,12839
517,6762,6762,6914,8012,9623,11551,11983,12239,8416,10151,11871,12439,12711
518,7252,7252,7135,8004,9679,11335,11887,12135,8192,10079,11767,12303,12559
519,6777,6777,6929,8248,9711,11599,12439,12711,8416,10351,12007,12703,12983
520,7049,7049,7056,8280,9767,11767,12295,12511,8156,10431,12055,13095,13167
521,7257,7257,7181,8032,9695,11431,12551,12567,8224,10127,12239,13367,13455
522,7072,7072,7054,7972,9639,11703,12527,12567,8116,10047,11951,13095,13279
523,7330,7330,7184,8232,9695,11599,12215,12231,8376,10359,12231,12903,12943
524,6861,6861,6913,7916,9631,11615,12183,12463,8256,10183,11975,12799,13063
525,6627,6627,6636,8208,9639,11439,12239,12503,8696,10479,12239,12671,12951
526,6649,6649,6689,8264,9711,11727,12319,12583,8200,10007,12071,12591,12887
527,7025,7025,7036,8084,9759,11727,12327,12599,8264,10311,12167,12663,12895
528,7256,7256,7378,8012,9743,11711,12287,12559,8176,10231,12271,13095,13167
529,6745,6745,6534,8004,9959,11447,12287,12479,8408,10535,12191,13023,13375
530,6719,6719,6662,8376,9759,11759,12335,12615,8392,10263,12335,12927,13223
531,6633,6633,6709,8424,9783,11559,12431,12695,8864,10215,12015,12847,13231
532,6896,6896,6889,8224,9935,11687,12679,12703,8456,10815,12407,12967,13015
533,6755,6755,6795,8200,9919,11879,12431,12455,8344,10439,12175,12863,13151
534,6701,6701,6648,8464,9983,11647,12479,12767,8528,10431,12351,13031,13095
535,6814,6814,6887,8224,10007,11735,12559,12575,8680,10743,12511,13359,13399
536,7079,7079,7172,8480,9951,12023,12583,12855,8536,10207,12215,13287,13559
537,7256,7256,7101,8496,9887,11959,12823,12839,8664,10559,12415,13207,13391
538,6899,6899,6906,8148,9863,11591,12519,12775,8536,10575,11959,12791,13079
539,6870,6870,6910,8408,9895,11847,12727,13023,8696,10439,12487,12919,13215
540,6930,6930,6875,8368,9839,11895,12471,12743,8872,10223,12127,12807,12839
541,7003,7003,7070,8368,9807,11951,12495,12543,8416,10759,12375,12855,13119
542,6797,6797,6883,8072,9815,11927,12551,12807,8164,10191,12447,13079,13151
543,7015,7015,6881,8004,9783,11807,12479,12735,8400,10231,12263,13383,13663
544,6645,6645,6927,8304,9775,11863,12439,12695,8328,10351,12671,13271,13543
545,7344,7344,7489,8296,9783,11535,12415,12671,8432,10495,12391,13223,13407
546,7396,7396,7015,8280,9671,11703,12671,12687,8264,10207,11959,12807,13087
547,7021,7021,7010,8020,9743,11935,12535,12551,8360,10167,12351,12887,12943
548,7681,7681,7720,7864,9727,11599,12439,12479,8012,10087,11863,12687,12727
549,6963,6963,6812,8152,9591,11607,12407,12447,8172,10071,11991,13087,13135
550,6735,6735,6955,7904,9639,11647,12247,12519,8044,10231,12175,13063,13463
551,7126,7126,6947,7900,9575,11607,12479,12527,7912,9959,12023,13263,13303
552,6474,6474,6704,7876,9615,11367,12239,12263,8088,10239,12215,12999,13087
553,6322,6322,6309,8164,10007,11695,12303,12327,8344,10527,12023,12943,13007
554,6862,6862,6940,8312,9791,11551,12111,12359,8288,10431,11967,12655,12911
555,6930,6930,6950,8448,9759,11783,12391,12399,8768,10135,11999,12687,12791
556,7049,7049,7035,8392,9815,11743,12335,12591,8320,10207,11983,12615,12887
557,6821,6821,7080,8480,9871,11503,12327,12615,8728,10431,12279,12943,13047
558,7208,7208,6893,8208,10159,11799,12383,12655,8592,10527,11895,12567,13295
559,7456,7456,7253,8400,9671,11535,12055,12383,8448,10231,12263,12951,12991
560,6573,6573,6960,8408,9847,12039,12383,12655,8552,10519,12263,13127,13271
561,6686,6686,6317,8392,9903,11999,12575,12807,8472,10543,12375,12983,13103
562,6893,6893,6977,8304,9967,11679,12591,12847,8432,10815,12199,12687,12959
563,7076,7076,7032,8328,9839,11951,12527,12559,8528,10431,12407,13063,13095
564,6989,6989,7033,8296,9767,11855,12535,12807,8392,10335,12495,13391,13663
565,6839,6839,6943,8352,9743,12119,12743,12767,8832,10167,12015,13479,13519
566,7185,7185,7104,8280,9783,11727,12559,12703,8368,10423,12303,13223,13391
567,6789,6789,6743,8080,10031,11807,12583,12615,8248,10591,12031,13047,13231
568,6801,6801,6854,8400,10095,11783,12135,12391,8424,10479,12335,12879,13023
569,7105,7105,7142,8320,9855,11767,12359,12391,8536,10407,12007,12791,12871
570,6847,6847,6929,8304,10119,11543,12351,12663,8400,10543,11943,12919,13199
571,7044,7044,7032,8312,9767,11847,12423,12655,8140,10351,12407,13311,13551
572,7252,7252,7111,8068,9975,11575,12135,12671,8224,10519,12079,13183,13407
573,6598,6598,6680,8056,10015,11671,12335,12391,8148,10655,12423,13167,13255
574,6949,6949,7005,8064,9799,11751,12623,12647,8240,10527,12191,12951,13023
575,6910,6910,6868,8040,10087,11831,12383,12631,8168,10695,12175,12759,12895
576,6840,6840,7305,8112,10087,11791,12663,12695,8256,10335,12063,12663,12767
577,7021,7021,6837,8296,10031,11783,12135,12383,8528,10423,12071,12591,12775
578,6896,6896,6771,8320,9775,11807,12359,12399,8432,10079,12119,12959,13079
579,7781,7781,7497,8296,10007,11735,12399,12631,8544,10463,12015,13335,13575
580,7385,7385,7341,8552,9919,11671,12447,12543,8656,10703,12247,13175,13407
581,6934,6934,7371,8480,9687,11375,12159,12199,8744,10591,11919,12719,12783
582,7159,7159,6838,8408,9911,11567,12159,12399,8600,10247,12127,12567,12831
583,7181,7181,7117,8156,9591,11367,11911,12183,8776,10063,11807,12343,12487
584,6842,6842,6855,8392,9623,11903,12207,12479,8896,10551,12127,12615,12759
585,6606,6606,6632,8184,9551,11607,12231,12463,8784,10143,12023,13031,13119
586,6804,6804,6817,8472,9663,11383,12239,12511,8928,10519,12103,13007,13383
587,6859,6859,6945,8488,9663,11647,12487,12527,8512,9975,12151,12887,13287
588,6849,6849,6911,8560,9927,11615,12215,12503,8664,10743,11903,12703,13007
589,7080,7080,7010,8640,9959,11687,12303,12543,8536,10431,11967,13063,13151
590,6659,6659,6706,8384,9799,11671,12295,12535,8456,10487,12247,13231,13439
591,7335,7335,7552,8792,9879,11783,12583,12631,9000,10295,11999,13231,13375
592,7562,7562,7116,8320,9847,11487,12231,12543,8664,10479,12143,12951,13367
593,6675,6675,6709,8384,10055,11743,12623,12655,8592,10655,12383,13095,13151
594,7175,7175,7271,8352,10095,11807,12439,12559,8728,10439,12135,12959,13207
595,6809,6809,6698,8528,10063,11831,12647,12695,8872,10359,12103,12831,13239
596,6833,6833,6980,8576,10015,11527,12407,12679,8736,10255,12327,12943,13023
597,6955,6955,6892,8304,9743,11783,12679,12959,8632,10359,12231,13583,13879
598,6776,6776,6638,8584,9759,11231,12639,12919,8808,10415,11911,13487,13751
599,6878,6878,6954,8272,10055,11527,12135,12647,8688,10447,12255,13223,13359
600,7078,7078,7110,8368,9783,11759,12367,12391,8792,10343,12487,13071,13247
601,7244,7244,7136,8664,9767,11759,12327,12599,8656,10415,12207,12887,13167
602,6731,6731,6923,8336,9783,11159,12295,12335,8784,10295,11927,12735,12775
603,7269,7269,6980,8344,9783,11495,12511,12783,8376,10439,12199,12887,13159
604,6800,6800,7006,8344,9767,11575,12599,12623,8544,10591,11927,13039,13071
605,6800,6800,6721,8320,9791,11783,12671,12719,8696,10223,12495,13623,13663
606,6701,6701,6768,8368,10063,12047,12663,12711,8600,10663,12047,13519,13551
607,7175,7175,7070,8320,9847,11631,12663,12687,8720,10279,12327,13391,13423
608,6883,6883,7037,8616,9791,11807,12703,12735,8880,10407,12295,13239,13279
609,7086,7086,7208,8600,9791,11511,12663,12687,8872,10079,11895,12919,13159
610,7030,7030,7093,8336,9767,12007,12615,12927,8536,10351,12183,12751,12839
611,7266,7266,7007,8568,10031,11767,12559,12575,8872,10727,12263,12943,13223
612,6793,6793,6808,8600,9791,11711,12327,12551,9112,10295,12527,13239,13511
613,7204,7204,7249,8344,10031,11751,12591,12615,8400,10095,12287,13335,13407
614,7008,7008,6946,8520,9719,11719,12607,12831,8528,10303,12399,13087,13471
615,7028,7028,6943,8512,9983,11727,12575,12879,8688,10327,12255,12935,13319
616,6609,6609,6816,8552,9727,11799,12671,12927,8552,10327,12375,12847,13119
617,7455,7455,7418,8280,9967,11711,12623,12855,8424,10279,12359,12983,13215
618,6959,6959,7068,8248,9927,11351,12567,12863,8224,10303,11935,13495,13807
619,7247,7247,7002,8480,10183,11647,12503,12759,8624,10471,12519,13311,13567
620,6652,6652,6711,8504,9679,11647,12503,12535,9048,10207,12215,13055,13111
621,5710,5710,6458,8624,9807,11959,12607,12671,8648,10431,12415,12887,12951
622,7590,7590,6797,8440,10055,11791,12911,12983,8632,10711,12223,13175,13287
623,7117,7117,7047,8648,9799,11559,12607,12887,8768,10279,12183,13015,13055
624,6499,6499,6561,8432,9855,11815,12711,12991,8696,10471,12127,13647,13935
625,6788,6788,6783,8720,10167,12111,12727,12759,8896,10647,12047,13111,13143
626,6671,6671,7005,8720,9911,11895,12463,12727,9008,10343,12319,13431,13703
627,7542,7542,7259,8712,9871,11863,12535,12775,8872,10455,11983,13311,13567
