TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
336,9449,9449,9430,6524,8303,8967,9591,9783,6348,8463,9279,10175,10335
337,9561,9561,9106,6268,8447,8911,9615,9671,6520,8679,9207,9719,9943
338,9389,9389,9927,6448,8431,8895,9391,9471,6696,8815,9463,10015,10191
339,9409,9409,9577,6396,8375,8839,9271,9487,6364,8735,9247,9679,9935
340,9564,9564,8882,6184,8399,8847,9295,9503,6432,8487,9167,9983,10119
341,8951,8951,9333,6068,8327,8615,9319,9551,6100,8415,9055,9695,9895
342,9285,9285,9581,6004,8303,8727,9303,9479,6136,8623,9031,9455,9495
343,9191,9191,9223,6036,8255,8935,9407,9439,6284,8423,9295,9951,10111
344,9077,9077,8822,6076,8223,8679,9071,9071,6228,8615,9111,9551,9775
345,8851,8851,8632,6164,8335,8687,9319,9455,6332,8583,9247,10071,10287
346,9175,9175,9187,6136,8079,8759,9399,9519,6508,8647,9151,9647,9815
347,8286,8286,8742,6264,8335,8727,9287,9399,6120,8583,9263,10071,10295
348,9749,9749,9287,6444,8439,8895,9439,9575,6540,8671,9175,9719,9823
349,8994,8994,8908,6248,8439,8847,9415,9663,6600,8647,9263,9999,10223
350,8703,8703,9159,6260,8455,8927,9407,9607,6204,8943,9455,9855,10055
351,8800,8800,8778,6324,8503,8975,9471,9487,6152,8607,9255,10119,10335
352,8114,8114,8282,6384,8519,9095,9559,9751,6432,8687,9055,9791,10015
353,8763,8763,8489,6572,8655,9143,9879,9903,6828,8855,9535,10239,10415
354,8811,8811,8889,6592,8639,9135,9871,9895,6732,8943,9503,9935,10119
355,8751,8751,8593,6680,8735,9175,9903,9951,6652,8847,9519,10207,10399
356,8738,8738,8928,6512,8711,9135,9895,10095,6644,8911,9343,10071,10615
357,8701,8701,8527,6540,8695,9191,9599,9815,6516,8839,9407,10199,10391
358,8487,8487,8673,6580,8623,9279,9727,9871,6476,9167,9799,10231,10607
359,8098,8098,8181,6760,8839,9319,9959,10039,6660,9151,9575,10055,10247
360,8302,8302,7983,6656,8943,9471,9895,10079,6616,9095,9823,10471,10727
361,9276,9276,9442,6804,8999,9455,10087,10095,6836,9207,9759,10231,10431
362,9481,9481,9222,6504,8607,9191,9831,10063,6308,8903,9623,10455,10679
363,7726,7726,8225,6468,8575,9255,9991,10199,6512,9135,9679,10199,10519
364,7517,7517,7419,6636,8887,9231,10263,10487,6620,8871,9847,10863,11111
365,9107,9107,9050,6712,8959,9391,10063,10263,6620,9311,9759,10231,10615
366,9158,9158,9005,6464,8903,9463,10047,10263,6676,9079,9639,10183,10399
367,8989,8989,9070,6420,8863,9575,10079,10319,6776,9047,9495,10575,10823
368,9360,9360,9180,6608,8775,9287,10263,10303,6680,9063,9831,10303,10447
369,8893,8893,9068,6440,8639,9255,9975,10199,6744,8703,9463,10511,10719
370,9390,9390,9214,6348,8599,9047,10023,10151,6668,8847,9567,10135,10295
371,8963,8963,8945,6168,8455,9039,9839,10055,5992,8983,9535,10143,10359
372,9280,9280,9167,6176,8703,9135,9879,10079,6352,8623,9263,10527,10799
373,8768,8768,9043,6200,8279,8807,9711,10087,6428,8439,9087,10247,10439
374,8187,8187,8361,6256,8495,9015,9863,9951,6432,8815,9319,9847,10007
375,8740,8740,8340,6500,8663,9119,9495,9711,6584,8799,9535,10191,10383
376,8365,8365,8787,6588,8551,8999,9639,9847,6272,8743,9383,10303,10599
377,9077,9077,8893,6412,8575,9047,9695,9911,6464,9087,9495,9975,10471
378,8910,8910,8770,6412,8639,9079,9743,9935,6324,8975,9543,10103,10303
379,8724,8724,8919,6444,8655,9271,9743,9775,6512,8991,9655,10479,10575
380,8984,8984,9082,6652,8695,9183,9879,9895,6876,9087,9663,10183,10367
381,8705,8705,8575,6668,8735,9159,9743,9927,6816,8743,9399,10263,10591
382,8448,8448,8622,6420,8759,9271,9951,10015,6224,8791,9223,9791,9983
383,8752,8752,8322,6432,8551,9223,9847,10055,6448,8823,9511,10151,10327
384,9011,9011,9165,6660,8743,9223,9791,9935,6840,9015,9599,10367,10543
385,8340,8340,8408,6688,8743,9223,9959,10143,6772,9391,9727,10199,10391
386,9049,9049,8785,6500,8735,9191,9807,9935,6928,9087,9695,10407,10583
387,8800,8800,9135,6456,8935,9199,9879,10047,6612,8759,9311,10063,10575
388,9406,9406,9308,6600,8551,9183,9727,9831,6732,8983,9543,10159,10303
389,9015,9015,8744,6568,8735,9167,9751,9799,6568,9087,9527,9959,10127
390,8428,8428,8594,6564,8535,9031,9679,9927,6708,9143,9631,10111,10303
391,9532,9532,9581,6516,8887,9119,9695,9863,6636,8967,9527,10111,10519
392,9465,9465,9428,6480,8375,8983,9351,9415,6348,8759,9183,9559,9727
393,8960,8960,8562,6412,8543,9167,9583,9639,6444,9111,9631,10095,10175
394,9106,9106,9128,6460,8351,8903,9391,9575,6400,8623,9439,9927,10063
395,8849,8849,9296,6420,8359,8791,9103,9359,6432,8751,9159,9527,9679
396,9396,9396,9491,6216,8231,8911,9487,9503,6332,8751,9303,9967,10231
397,9663,9663,9349,6288,8343,8855,9255,9455,6164,8327,8999,9527,9759
398,8689,8689,8992,6328,8183,8831,9455,9471,6344,8439,9079,9975,10063
399,9053,9053,8637,6176,8295,8783,9343,9559,6252,8407,9087,9759,9927
400,8687,8687,9260,6376,8367,8959,9535,9575,6332,8503,9095,10207,10407
401,8679,8679,8761,6364,8471,8783,9671,9743,6228,8863,9375,9839,10103
402,9517,9517,8986,6460,8535,8959,9631,9807,6484,8663,9391,10127,10335
403,8555,8555,8740,6348,8351,8815,9463,9615,6620,8687,9151,9591,9831
404,8901,8901,9147,6532,8351,8935,9455,9639,6712,8463,9295,10151,10279
405,9658,9658,9651,6504,8367,8815,9559,9599,6624,8751,9199,9719,9951
406,10190,10190,10063,6384,8351,8879,9511,9639,6268,8975,9495,9863,10047
407,9824,9824,9708,6340,8183,8719,9207,9287,6300,8567,9047,9567,9655
408,9827,9827,9402,6152,8199,8623,8887,9079,6096,8495,9047,9647,9807
409,8864,8864,9378,6112,8087,8615,9055,9255,5936,8351,8839,9351,9591
410,9136,9136,8746,6088,8175,8583,9271,9495,6036,8511,9207,9903,10111
411,9114,9114,9084,6140,8155,8607,9055,9079,6196,8655,9095,9511,9599
412,8867,8867,9371,6196,8155,8607,9183,9263,6064,8415,8783,9231,9295
413,9219,9219,9163,6268,8123,8615,9007,9167,6500,8239,8711,9495,9687
414,9004,9004,9113,6396,8319,8687,9271,9463,6280,8663,9231,9935,10151
415,9204,9204,9005,6224,8135,8735,9151,9319,6192,8671,9095,9591,9791
416,8727,8727,8669,6420,8367,8847,9383,9471,6300,8759,9255,9927,10135
417,9287,9287,9157,6480,8271,8871,9455,9559,6528,8663,9287,10183,10407
418,9014,9014,8773,6488,8495,8975,9663,9863,6332,8631,9295,10247,10631
419,8866,8866,9453,6484,8503,8967,9423,9431,6548,8943,9391,9743,9935
420,9386,9386,8993,6504,8407,8903,9431,9623,6616,8759,9287,9959,10175
421,8596,8596,8822,6472,8495,8927,9303,9463,6540,8735,9175,9631,9727
422,9270,9270,9325,6516,8479,8943,9519,9751,6272,8647,9239,9863,10031
423,8846,8846,8733,6404,8519,8927,9599,9823,6488,9063,9455,9855,9911
424,6768,6768,6885,6468,8647,9223,9655,9919,6632,8767,9559,10063,10431
425,8232,8232,7947,6668,8815,9271,10023,10135,7068,9039,9543,10511,10711
426,9392,9392,9818,6732,8831,9303,9895,10175,6528,9159,9655,10271,10415
427,9796,9796,9281,6920,8975,9223,9935,9975,7064,9231,9767,10231,10591
428,8642,8642,9202,6892,8671,9143,9511,9711,6900,8911,9591,10079,10239
429,8180,8180,7782,6892,8807,9431,9983,10111,7052,9199,9767,10455,10511
430,8366,8366,8793,7096,8863,9295,10095,10183,7044,8991,9639,10687,10911
431,9424,9424,8714,7288,8943,9383,9847,10063,7412,9031,9463,10511,10727
432,8717,8717,8952,6768,8911,9367,9775,10031,6880,9287,9775,10175,10263
433,9348,9348,9420,6732,8823,9295,9783,9983,6728,8831,9839,10503,10687
434,9097,9097,9115,6812,8511,9039,9791,9975,6828,8711,9263,9791,9999
435,9201,9201,9342,6964,8463,8847,9599,9815,7116,8959,9543,10047,10287
436,8358,8358,8333,6556,8647,8999,9927,10087,6576,8775,9415,10271,10439
437,9060,9060,9018,6712,8415,9063,9799,10063,6716,8711,9351,10623,10823
438,9194,9194,9295,6660,8535,8991,9935,9959,6872,8823,9431,10519,10575
439,8658,8658,8526,6648,8303,8975,9583,9839,6808,8887,9415,9855,10055
440,9941,9941,9898,6760,8455,8895,9591,9751,6728,8799,9415,10007,10207
441,9036,9036,8996,6688,8263,8847,9439,9655,6740,8735,9263,10103,10287
442,8867,8867,9346,6684,8391,9071,9671,9695,6636,8671,9351,10159,10511
443,9771,9771,8979,6636,8319,8879,9375,9607,6740,8695,9167,9735,9991
444,8960,8960,9329,6668,8263,8951,9431,9639,6860,8407,9327,9991,10247
445,8524,8524,8711,6684,8351,8895,9383,9623,6712,8783,9343,9759,9919
446,8114,8114,8502,6656,8319,8999,9551,9567,6680,8599,9039,9447,9639
447,8899,8899,8467,6776,8351,8855,9575,9751,6672,8431,9119,10071,10295
448,8617,8617,8728,6848,8439,8999,9679,9775,7112,8999,9527,10039,10503
449,9721,9721,9533,6848,8447,8855,9623,9799,6908,8935,9527,10119,10383
450,9771,9771,9233,6736,8591,9015,9863,9935,6752,9039,9599,10215,10591
451,8254,8254,9075,6720,8351,8983,9703,9743,6612,8711,9335,10039,10351
452,9641,9641,8885,6476,8447,9007,9791,9807,6964,8799,9711,10359,10567
453,8746,8746,9531,6608,8543,9015,9823,10031,6588,8887,9447,10215,10423
454,9705,9705,9300,6524,8191,8903,9887,10055,6516,8663,9415,10687,10903
455,8746,8746,8935,6492,8207,8839,9863,10063,6732,8807,9335,10423,10527
456,9054,9054,8751,6420,8391,8775,9951,10015,6644,8751,9319,9967,10175
457,8827,8827,8914,6796,8311,8839,9935,10143,6992,8495,9079,10175,10423
458,8051,8051,8269,6704,8391,8879,9959,10183,6712,8591,9303,10471,10671
459,8922,8922,8735,6688,8511,8991,9919,10119,6912,8639,9191,10311,10607
460,8894,8894,9338,6720,8479,9151,9943,9975,7000,8935,9527,10135,10343
461,9013,9013,8544,6780,8583,8999,9943,10175,6964,8815,9431,10511,10735
462,8701,8701,8871,6872,8463,9055,9695,10135,6872,8687,9239,10103,10319
463,8504,8504,8474,6844,8663,9175,9951,10015,6784,8903,9655,10735,10791
464,8088,8088,7843,6924,8735,9247,10143,10159,7476,8983,9679,10255,10495
465,7863,7863,8033,6892,8855,9351,10255,10447,6792,9375,9903,10951,11199
466,8164,8164,7743,7104,8967,9503,10055,10295,7016,9327,9895,10463,10727
467,8508,8508,9046,7120,8791,9503,10087,10263,7396,9087,9671,10279,10623
468,8474,8474,8577,7144,9023,9495,10215,10463,7432,9207,10143,10911,10983
469,8591,8591,8383,7144,9119,9543,10223,10287,7012,9751,10191,10639,10727
470,8036,8036,8518,7164,9103,9591,10135,10303,6996,9447,9919,10367,10575
471,9528,9528,9213,7108,9103,9695,10367,10559,7364,9279,10047,10879,11071
472,8436,8436,8227,7016,9055,9543,10143,10367,6828,9399,9927,10527,10783
473,8000,8000,8449,6960,8807,9543,10439,10479,6760,9175,9695,10471,10511
474,8338,8338,7799,7176,9047,9575,10479,10511,7260,9183,9695,10999,11223
475,8106,8106,8389,7368,9223,9575,10423,10447,7224,9431,10111,10887,10967
476,8183,8183,8415,7384,9063,9703,10167,10375,7188,9359,9847,10343,10631
477,8601,8601,8352,7192,8911,9575,10247,10343,7220,9367,9871,10319,10383
478,8424,8424,8430,7236,8943,9583,10143,10487,7176,9687,10183,10647,10823
479,8993,8993,8692,7028,9095,9783,10295,10319,7076,9543,9999,10503,10727
480,8155,8155,8687,7196,9111,9559,10319,10535,7240,9423,9975,10879,11111
481,8722,8722,8411,7144,8911,9607,10335,10583,7208,9231,9839,10607,10815
482,8284,8284,8278,7128,9119,9615,10423,10439,7144,9327,10079,11023,11239
483,8967,8967,8797,7116,9095,9615,10351,10471,7312,9239,9999,10695,10903
484,8786,8786,8956,7036,8983,9495,10263,10463,7432,9455,9943,10511,10735
485,7308,7308,7291,7048,9103,9591,10039,10287,7012,9215,9895,10391,10423
486,8373,8373,8444,7180,9079,9783,10087,10335,7044,9287,10159,10655,10887
487,8044,8044,8327,7156,8895,9519,10287,10503,6972,9415,9887,10303,10599
488,9059,9059,8380,7204,9079,9575,10295,10463,7432,9343,9751,10207,10415
489,8239,8239,8823,7204,9071,9567,10127,10335,7432,9055,9783,10607,10839
490,9018,9018,8707,7204,9079,9735,10327,10535,7284,9407,9919,10527,10735
491,8800,8800,8924,7184,8999,9519,10191,10463,7176,9135,9655,10119,10319
492,8706,8706,8470,7136,9047,9471,9967,10207,7304,9055,10015,10535,10751
493,8280,8280,8406,7212,8999,9527,10199,10303,7280,9519,9943,10399,10511
494,8216,8216,8157,7036,8943,9551,10367,10583,7272,9239,9935,10855,11095
495,8165,8165,8522,7016,8967,9431,10391,10599,7252,9159,9695,10543,10623
496,8948,8948,8610,7056,8759,9463,10047,10223,7184,9023,9607,10367,10447
497,8085,8085,8155,7288,8903,9391,10239,10279,7364,9151,9799,10839,10927
498,8012,8012,8363,7328,8967,9423,10055,10263,7360,9095,9975,10623,10807
499,8789,8789,8290,7252,9023,9479,10303,10335,7356,9535,9983,10415,10519
500,7899,7899,8217,7264,9063,9535,10127,10367,7532,9439,9975,10687,10903
501,8453,8453,8129,7312,9071,9671,10383,10567,7548,9263,9943,10463,10687
502,8602,8602,9064,7240,9175,9471,10567,10615,7752,9415,10031,10911,11111
503,9045,9045,8624,7204,8895,9423,10295,10511,7660,9447,10071,10567,10759
504,8774,8774,9139,7148,8919,9535,10119,10455,7052,9247,9791,10279,10511
505,8463,8463,8503,7132,9007,9487,10167,10423,7204,9223,9927,10711,10943
506,8050,8050,8137,7164,9055,9551,10191,10439,7216,9367,9911,10399,10671
507,8979,8979,8524,7356,9031,9599,10415,10423,7196,9135,9831,10783,10999
508,8815,8815,8632,6996,8943,9319,10039,10247,7080,8999,9551,10687,10887
509,9337,9337,9675,6928,8663,9359,10063,10231,7200,9079,9711,10407,10575
510,8182,8182,7914,7164,8599,9167,10191,10223,7404,8855,9543,10863,10959
511,8603,8603,8817,6924,8783,9279,9807,10023,6800,9007,9823,10591,10791
512,8724,8724,8548,7064,8815,9287,9919,10103,7516,9391,9751,10199,10503
513,7537,7537,7993,6976,8863,9223,10039,10175,6992,9087,9615,10199,10447
514,9336,9336,9155,7176,8903,9607,9871,10031,7124,9295,9887,10583,10711
515,8314,8314,8453,6980,8839,9327,10071,10295,7096,8959,9543,10263,10543
516,8741,8741,8211,7144,8919,9567,9831,10039,7080,9055,9703,10543,10743
517,8647,8647,8924,7252,8887,9351,10039,10207,7180,9279,9687,10239,10479
518,8750,8750,8868,7080,8951,9423,10047,10207,7156,9319,9847,10279,10383
519,8755,8755,8569,7052,8903,9423,10063,10271,7308,9079,9727,10239,10535
520,8400,8400,8530,7044,8983,9439,9991,10215,7268,9511,10111,10703,10887
521,8861,8861,8717,7040,8743,9367,9903,9991,7408,9327,9767,10231,10567
522,8481,8481,8512,7084,8911,9223,9687,9903,6916,9223,9647,10127,10367
523,8854,8854,8652,7032,8999,9359,9823,9991,7020,8967,9567,10207,10423
524,8169,8169,8314,7024,8943,9447,9807,9975,7016,9503,9967,10431,10647
525,8028,8028,8101,7080,8903,9439,10007,10039,7064,9439,9847,10327,10447
526,8735,8735,8624,7136,9015,9431,9991,10207,7240,9327,10119,10727,10823
527,8154,8154,8402,7148,8815,9383,9927,9959,7432,8935,9879,10447,10663
528,8709,8709,8713,7376,9039,9519,10023,10095,7368,9287,9775,10207,10431
529,8002,8002,8057,7196,9039,9543,9983,10295,7380,9207,9671,10295,10423
530,8460,8460,8215,7216,9079,9367,10175,10199,7444,9287,9855,10815,10911
531,8499,8499,8532,7284,9095,9591,10159,10175,7556,9215,9719,10535,10607
532,8868,8868,8681,7396,8903,9551,10279,10503,7196,9359,9951,10447,10687
533,7980,7980,8344,7376,9343,9623,10263,10479,7432,9495,10111,10839,11055
534,8620,8620,8687,7136,8911,9575,10095,10359,7100,9279,9983,10583,10799
535,8276,8276,8007,7348,9039,9527,10095,10319,7316,9255,9895,10519,10743
536,8465,8465,8754,7432,9079,9559,10279,10295,7260,9383,9767,10231,10327
537,8220,8220,8037,7148,9135,9671,10263,10423,7292,9295,9895,10951,10999
538,8212,8212,8124,7216,9143,9671,10391,10415,7488,9167,9887,10695,10751
539,8626,8626,8777,7228,9119,9583,10399,10607,7476,9551,9967,10335,10591
540,8394,8394,8118,7248,9151,9671,10383,10615,7208,9639,10207,10743,10967
541,8414,8414,8795,7236,9143,9623,10111,10311,7432,9295,9927,10471,10679
542,8343,8343,8381,7252,9087,9599,10295,10511,7272,9199,9743,10879,11071
543,8746,8746,8647,7164,9079,9567,10351,10367,7520,9367,9911,10703,10783
544,8677,8677,8356,7408,9063,9575,10383,10383,7448,9103,9855,10663,10727
545,7415,7415,7781,7120,9103,9759,10471,10623,6888,9023,9567,11087,11135
546,6812,6812,6890,7420,9071,9767,10663,10711,7320,9191,10047,11055,11271
547,8973,8973,8469,7384,9279,9775,10671,10903,7316,9527,10183,10735,10951
548,8285,8285,8712,7120,9207,9719,10383,10591,7488,9391,10447,11143,11279
549,8942,8942,8620,7320,9191,9719,10527,10751,7144,9279,10071,10943,11463
550,8166,8166,8591,7344,9191,9695,10535,10559,7432,9279,10015,10791,10871
551,8562,8562,8153,7368,9231,9647,10559,10775,7600,9471,9991,10535,10775
552,8505,8505,8528,7364,9263,9927,10407,10647,7268,9719,10183,10511,10679
553,8760,8760,8960,7108,9039,9695,10359,10551,7216,9511,10287,10863,11071
554,8565,8565,8138,7096,9247,9823,10495,10527,6900,9479,10199,10719,10783
555,8769,8769,9401,7124,8999,9711,10431,10663,7288,9439,10055,10639,10847
556,9257,9257,9382,6980,8623,9535,10287,10463,7132,9279,9839,10463,10663
557,8776,8776,8289,7172,8839,9343,10175,10207,7352,9023,9799,10767,10927
558,8418,8418,8704,6964,8823,9295,10055,10263,7000,9007,9703,10487,10687
559,8814,8814,8688,6932,8591,9143,10087,10303,7152,9119,9655,10295,10567
560,9184,9184,9074,6672,8767,9279,10039,10119,7064,8967,9487,9935,10151
561,8610,8610,8655,6804,8487,9191,9783,10031,7148,8511,9319,10127,10335
562,8843,8843,8720,7020,8671,9399,9967,10039,7116,8711,9303,10487,10567
563,8567,8567,8846,7080,8623,8887,9743,10151,7048,8759,9391,10079,10263
564,8385,8385,8534,6892,8639,9127,9839,9975,6988,8903,9639,10543,10711
565,8289,8289,8151,6956,8815,9239,9919,10063,7184,9087,9655,10359,10463
566,8903,8903,8687,6976,8791,9311,10127,10159,7336,8799,9367,10087,10279
567,8740,8740,8342,7056,8815,9279,10239,10255,6860,9535,10159,10927,11015
568,8685,8685,9035,7240,8759,9047,10191,10415,7408,9199,9703,10639,10847
569,9684,9684,9519,6936,8919,9439,10175,10423,6932,8999,9615,10535,10743
570,8998,8998,9129,6840,8631,9143,9911,10135,6888,8767,9239,10119,10319
571,8819,8819,8947,6768,8639,9319,9943,10159,6756,8671,9335,10543,10799
572,9271,9271,8867,6884,8719,9191,10119,10127,6876,8903,9543,10351,10655
573,9201,9201,9519,6632,8407,9031,9791,10295,6936,8815,9519,10279,10487
574,9190,9190,9424,6720,8471,8943,9751,9951,6828,8871,9551,10487,10703
575,9380,9380,9385,6528,8343,8847,9759,9831,6740,8583,9223,9951,10191
576,9905,9905,9135,6560,8279,8831,9335,9543,6824,8359,8895,9783,9991
577,8927,8927,9709,6520,8207,8559,9215,9415,6652,8631,9071,9423,9495
578,9200,9200,9298,6500,8303,8719,9383,9599,6728,8551,9079,9607,9719
579,9400,9400,8918,6564,8311,8751,9319,9535,6612,8663,9191,9735,9967
580,8785,8785,8936,6584,8287,8791,9343,9551,6544,8575,9031,9447,9623
581,9105,9105,9103,6556,8295,8735,9303,9511,6620,8519,8967,9415,9503
582,8940,8940,9009,6740,8319,8743,9519,9615,6736,8759,9263,9839,10055
583,9051,9051,8889,6776,8143,8759,9367,9575,6584,8503,9007,9663,9839
584,9321,9321,9744,6632,8199,8767,9431,9615,6556,8359,8855,10087,10263
585,8922,8922,8672,6620,8423,8783,9479,9551,6560,8751,9375,10207,10415
586,7900,7900,8083,6852,8535,8919,9759,9839,6692,8687,9471,10351,10431
587,8413,8413,8385,6820,8407,9055,9847,10007,7200,8807,9335,9887,10135
588,8655,8655,8546,6856,8647,9143,9687,9919,6912,8807,9327,10063,10287
589,8708,8708,8419,6884,8703,9167,9735,9943,7076,8807,9511,10487,10695
590,8712,8712,8966,7196,8783,9263,9735,9759,7044,9351,9719,10039,10223
591,8518,8518,8570,6996,8791,9071,9695,9919,7168,9071,9439,9791,9879
592,8616,8616,8729,7100,8839,9255,9759,9975,7112,8783,9303,10063,10311
593,8769,8769,8733,7052,8935,9359,9823,9863,7032,9111,9527,10095,10503
594,8862,8862,8748,7236,8903,9399,9951,10175,7204,9151,9831,10327,10375
595,9256,9256,8614,6956,8999,9551,10039,10271,7332,9535,10023,10535,10743
596,8422,8422,9122,6900,8727,9255,9911,10031,6736,9335,9711,10167,10471
597,8804,8804,8769,7068,8799,9295,9791,10143,6884,9039,9607,10191,10407
598,9328,9328,9236,6848,8743,9279,9967,10207,6840,8927,9503,10455,10655
599,9713,9713,9639,6740,8647,9055,10023,10151,6896,8823,9615,10263,10655
600,8869,8869,8934,6672,8511,9087,9831,10039,6972,8591,9151,9863,10071
601,9191,9191,8826,6668,8535,9007,9631,9839,7088,8679,9255,10183,10415
602,8521,8521,8774,6680,8455,8879,9575,9823,6980,9007,9535,10327,10471
603,9401,9401,9259,6684,8447,8991,9791,9807,6924,8647,9271,10031,10231
604,9253,9253,9265,6604,8399,8903,9743,9927,6536,8719,9255,9839,10039
605,8898,8898,9301,6584,8383,8847,9455,9663,6600,8567,9247,10095,10311
606,7322,7322,7454,6660,8375,8943,9743,9767,6520,8447,9183,9991,10271
607,8464,8464,8157,7028,8607,9055,9903,10031,7316,8695,9263,10103,10335
608,9119,9119,9111,7112,8695,9287,9727,10127,7228,9335,9703,10191,10399
609,8433,8433,8737,7124,8671,9143,9759,9975,7108,8847,9583,10415,10671
610,8729,8729,8305,6980,8783,9199,10007,10159,7116,9039,9719,10319,10567
611,8781,8781,8906,7012,8783,9231,10191,10239,7272,8935,9479,10207,10431
612,8619,8619,8794,7080,8783,9287,10207,10255,7388,9079,10071,10887,10935
613,9224,9224,9252,6968,8815,9263,10223,10455,6800,8975,9703,10575,10783
614,9304,9304,9224,6816,8815,9479,10199,10431,6712,9095,9671,10247,10431
615,8892,8892,8968,6768,8615,9223,10191,10423,7216,8935,9519,10623,10831
616,9605,9605,9191,6772,8527,9039,10047,10103,6692,8639,9271,10407,10583
617,8582,8582,8878,6460,8535,9015,10007,10015,6536,8975,9535,10311,10383
618,9340,9340,9206,6612,8567,9015,9791,9983,6672,9023,9831,10583,10799
619,9415,9415,9405,6568,8367,8959,9863,10063,6732,8887,9375,9975,10527
620,9657,9657,9398,6568,8551,8967,9487,9687,6600,8751,9487,10031,10255
621,8422,8422,8936,6548,8287,8775,9463,9695,6672,8295,9087,10199,10399
622,8759,8759,8741,6780,8327,8743,9663,9855,6808,8479,9167,10023,10599
623,8988,8988,8822,6636,8399,8839,9703,9895,6720,8887,9487,10207,10399
624,9359,9359,9068,6820,8591,8863,9735,9903,6840,8895,9559,10207,10575
625,8850,8850,9482,6616,8159,8823,9679,9887,6716,8567,9079,9767,9847
626,9374,9374,9343,6624,8407,8839,9487,9687,6596,8647,9383,10143,10383
627,9483,9483,8887,6636,8375,8815,9679,9711,6884,8727,9303,10031,10223
628,9146,9146,9381,6624,8367,8823,9719,9919,6556,8903,9351,9847,10087
629,8842,8842,8793,6592,8463,9071,9807,9847,6872,8415,9055,10215,10423
630,9027,9027,9052,6764,8423,8847,9863,10087,7012,8759,9391,10663,10887
631,9169,9169,9025,6612,8583,8879,9847,9847,6880,8887,9607,10415,10575
632,8564,8564,8836,6868,8407,8847,9871,10087,7000,8751,9383,9903,10103
